time,value
2618,964
2619,975
2620,985
2621,996
2622,1008
2623,1019
2624,1030
2625,1036
2626,1044
2627,1050
2628,1058
2629,1064
2630,1071
2631,1078
2632,1085
2633,1091
2634,1099
2635,1105
2636,1113
2637,1119
2638,1126
2639,1133
2640,1140
2641,1146
2642,1154
2643,1160
2644,1168
2645,1174
2646,1181
2647,1188
2648,1195
2649,1201
2650,1209
2651,1215
2652,1223
2653,1229
2654,1236
2655,1243
2656,1250
2657,1256
2658,1264
2659,1270
2660,1278
2661,1278
2662,1278
2663,1278
2664,1278
2665,1278
2666,1278
2667,1278
2668,1278
2669,1278
2670,1278
2671,1278
2672,1278
2673,1278
2674,1278
2675,1278
2676,1278
2677,1278
2678,1278
2679,1278
2680,1278
2681,1278
2682,1278
2683,1278
2684,1278
2685,1278
2686,1278
2687,1278
2688,1278
2689,1278
2690,1278
2691,1278
2692,1278
2693,1278
2694,1278
2695,1278
2696,1278
2697,1271
2698,1266
2699,1260
2700,1254
2701,1249
2702,1243
2703,1238
2704,1231
2705,1225
2706,1220
2707,1214
2708,1209
2709,1203
2710,1196
2711,1191
2712,1185
2713,1180
2714,1174
2715,1169
2716,1163
2717,1156
2718,1151
2719,1145
2720,1140
2721,1134
2722,1128
2723,1123
2724,1116
2725,1111
2726,1105
2727,1100
2728,1094
2729,1088
2730,1083
2731,1076
2732,1071
2733,1063
2734,1055
2735,1046
2736,1038
2737,1030
2738,1021
2739,1014
2740,1005
2741,998
2742,989
2743,981
2744,973
2745,965
2746,956
2747,948
2748,940
2749,931
2750,924
2751,915
2752,908
2753,899
2754,891
2755,883
2756,874
2757,866
2758,858
2759,850
2760,841
2761,834
2762,825
2763,818
2764,809
2765,801
2766,793
2767,784
2768,776
2769,769
2770,761
2771,753
2772,745
2773,738
2774,730
2775,723
2776,715
2777,708
2778,699
2779,691
2780,684
2781,676
2782,669
2783,661
2784,654
2785,646
2786,638
2787,630
2788,623
2789,615
2790,608
2791,600
2792,593
2793,585
2794,578
2795,571
2796,565
2797,558
2798,551
2799,545
2800,539
2801,533
2802,526
2803,520
2804,514
2805,508
2806,503
2807,496
2808,490
2809,485
2810,479
2811,474
2812,469
2813,463
2814,458
2815,453
2816,448
2817,443
2818,438
2819,433
2820,428
2821,424
2822,419
2823,414
2824,410
2825,405
2826,401
2827,396
2828,393
2829,389
2830,385
2831,381
2832,378
2833,374
2834,370
2835,366
2836,363
2837,359
2838,356
2839,353
2840,350
2841,346
2842,344
2843,340
2844,338
2845,335
2846,333
2847,330
2848,328
2849,325
2850,323
2851,320
2852,319
2853,316
2854,314
2855,313
2856,310
2857,309
2858,306
2859,305
2860,304
2861,303
2862,301
2863,300
2864,299
2865,298
2866,296
2867,295
2868,295
2869,294
2870,293
2871,293
2872,291
2873,291
2874,291
2875,290
2876,290
2877,204
2878,203
2879,203
2880,203
2881,201
2882,201
2883,201
2884,201
2885,201
2886,201
2887,201
2888,201
2889,201
2890,201
2891,201
2892,203
2893,203
2894,203
2895,204
2896,204
2897,204
2898,205
2899,206
2900,206
2901,208
2902,209
2903,209
2904,210
2905,211
2906,213
2907,214
2908,215
2909,216
2910,218
2911,219
2912,220
2913,221
2914,224
2915,225
2916,226
2917,229
2918,230
2919,233
2920,234
2921,236
2922,238
2923,240
2924,243
2925,244
2926,246
2927,249
2928,251
2929,254
2930,256
2931,259
2932,261
2933,264
2934,266
2935,270
2936,273
2937,275
2938,279
2939,281
2940,284
2941,288
2942,290
2943,294
2944,298
2945,300
2946,304
2947,308
